iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,production_status
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-07,21:00,31,4,12.903225806451612,1.4992532760166493,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-07,22:00,31,6,19.35483870967742,1.1908227722904714,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-07,23:00,31,6,19.35483870967742,1.1511375679081661,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-08,20:00,31,11,35.483870967741936,1.2050250126780513,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-08,21:00,31,8,25.806451612903224,1.2091761577792755,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-08,22:00,31,10,32.25806451612903,1.0482965590316309,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-08,23:00,31,10,32.25806451612903,1.0061312773748934,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-09,20:00,30,10,33.33333333333333,0.9154359272635371,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-09,21:00,30,12,40.0,0.8505214741731588,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-09,22:00,30,11,36.666666666666664,0.9011363659728069,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-09,23:00,30,10,33.33333333333333,0.9195874123925513,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-10,20:00,31,4,12.903225806451612,1.5516334769956484,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-10,21:00,31,6,19.35483870967742,1.2166193059479682,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-10,22:00,31,4,12.903225806451612,1.2189079631852526,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-10,23:00,31,4,12.903225806451612,1.239282625897192,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-11,20:00,30,7,23.333333333333332,1.200918696975132,EXPERIMENT_ONLY
