slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2024-12|23:00,31,0.7189506272973271,1.0924387096774193,0.3734880823800924,41.935483870967744,19.35483870967742,-22.580645161290324,32.25806451612903,67.74193548387096,32.25806451612903,9.67741935483871,-0.08407563762679408,-0.32421505376344095,EXPERIMENT_ONLY
month_cp,2025-01|20:00,31,0.7988860520573641,0.990683870967742,0.19179781891037787,48.38709677419355,29.032258064516128,-19.35483870967742,35.483870967741936,64.51612903225806,29.032258064516128,9.67741935483871,0.24955406434070607,0.08909247311827961,EXPERIMENT_ONLY
month_cp,2025-01|21:00,31,0.8145064535115276,0.990683870967742,0.17617741745621446,38.70967741935484,29.032258064516128,-9.67741935483871,38.70967741935484,61.29032258064516,16.129032258064516,6.451612903225806,0.23253395674495417,0.08909247311827961,EXPERIMENT_ONLY
month_cp,2025-01|22:00,31,0.7841765054875595,0.990683870967742,0.20650736548018248,38.70967741935484,29.032258064516128,-9.67741935483871,41.935483870967744,58.064516129032256,16.129032258064516,6.451612903225806,0.15401067332969817,0.08909247311827961,EXPERIMENT_ONLY
month_cp,2025-01|23:00,31,0.7482086571999873,0.990683870967742,0.24247521376775477,38.70967741935484,29.032258064516128,-9.67741935483871,32.25806451612903,67.74193548387096,19.35483870967742,9.67741935483871,0.14154659067527978,0.08909247311827961,EXPERIMENT_ONLY
month_cp,2025-02|20:00,28,1.1638803728200366,1.3700190476190472,0.206138674799011,28.571428571428573,21.428571428571427,-7.142857142857143,35.714285714285715,64.28571428571429,17.857142857142858,10.714285714285714,0.30324620819848086,-0.3733841269841272,EXPERIMENT_ONLY
month_cp,2025-02|21:00,28,1.1419958882625225,1.3700190476190472,0.22802315935652512,32.142857142857146,21.428571428571427,-10.714285714285714,35.714285714285715,64.28571428571429,25.0,14.285714285714286,0.4425250580963654,-0.3733841269841272,EXPERIMENT_ONLY
month_cp,2025-02|22:00,28,1.1379410305723878,1.3700190476190472,0.23207801704665978,28.571428571428573,21.428571428571427,-7.142857142857143,35.714285714285715,64.28571428571429,21.428571428571427,14.285714285714286,0.42082961191021223,-0.3733841269841272,EXPERIMENT_ONLY
month_cp,2025-02|23:00,28,1.1398702131047398,1.3700190476190472,0.23014883451430787,32.142857142857146,21.428571428571427,-10.714285714285714,35.714285714285715,64.28571428571429,25.0,14.285714285714286,0.4480122207949741,-0.3733841269841272,EXPERIMENT_ONLY
month_cp,2025-03|20:00,31,1.027984953835985,1.251845161290323,0.22386020745433757,32.25806451612903,22.580645161290324,-9.67741935483871,38.70967741935484,61.29032258064516,12.903225806451612,3.225806451612903,-0.0644334802300327,-0.288713978494624,EXPERIMENT_ONLY
month_cp,2025-03|21:00,31,0.9594904860940519,1.251845161290323,0.29235467519627084,32.25806451612903,22.580645161290324,-9.67741935483871,38.70967741935484,61.29032258064516,16.129032258064516,6.451612903225806,-0.09467893505707915,-0.288713978494624,EXPERIMENT_ONLY
month_cp,2025-03|22:00,31,1.0069406286071738,1.251845161290323,0.244904532683149,32.25806451612903,22.580645161290324,-9.67741935483871,38.70967741935484,61.29032258064516,16.129032258064516,6.451612903225806,-0.1355048509478403,-0.288713978494624,EXPERIMENT_ONLY
month_cp,2025-03|23:00,31,0.9976086582715091,1.251845161290323,0.2542365030188136,35.483870967741936,22.580645161290324,-12.903225806451612,38.70967741935484,61.29032258064516,16.129032258064516,3.225806451612903,-0.13111755570744205,-0.288713978494624,EXPERIMENT_ONLY
month_cp,2025-04|20:00,30,0.8622115560414898,0.8991481481481477,0.036936592106657784,23.333333333333332,26.666666666666668,3.3333333333333335,40.0,60.0,13.333333333333334,16.666666666666668,-0.05638636351317032,-0.12145925925925916,EXPERIMENT_ONLY
month_cp,2025-04|21:00,30,0.8382724846565672,0.8991481481481477,0.06087566349158049,30.0,26.666666666666668,-3.3333333333333335,43.333333333333336,56.666666666666664,20.0,16.666666666666668,-0.04140006996029886,-0.12145925925925916,EXPERIMENT_ONLY
month_cp,2025-04|22:00,30,0.860252512042887,0.8991481481481477,0.0388956361052608,26.666666666666668,26.666666666666668,0.0,40.0,60.0,13.333333333333334,13.333333333333334,-0.058830258715629684,-0.12145925925925916,EXPERIMENT_ONLY
month_cp,2025-04|23:00,30,0.8524281081207489,0.8991481481481477,0.046720040027398824,23.333333333333332,26.666666666666668,3.3333333333333335,36.666666666666664,63.333333333333336,10.0,13.333333333333334,-0.05340881924218254,-0.12145925925925916,EXPERIMENT_ONLY
month_cp,2025-05|20:00,31,0.5266430401613239,0.7887455197132618,0.26210247955193783,54.83870967741935,38.70967741935484,-16.129032258064516,22.580645161290324,77.41935483870968,25.806451612903224,9.67741935483871,-0.01087244282970371,-0.31737634408602144,EXPERIMENT_ONLY
month_cp,2025-05|21:00,31,0.4991159412621465,0.7887455197132618,0.2896295784511152,54.83870967741935,38.70967741935484,-16.129032258064516,19.35483870967742,80.64516129032258,32.25806451612903,16.129032258064516,-0.021840992265262125,-0.31737634408602144,EXPERIMENT_ONLY
month_cp,2025-05|22:00,31,0.47218213532066594,0.7887455197132618,0.31656338439259574,61.29032258064516,38.70967741935484,-22.580645161290324,22.580645161290324,77.41935483870968,35.483870967741936,12.903225806451612,-0.033564154879191656,-0.31737634408602144,EXPERIMENT_ONLY
month_cp,2025-05|23:00,31,0.4868927693015112,0.7887455197132618,0.3018527504117504,61.29032258064516,38.70967741935484,-22.580645161290324,22.580645161290324,77.41935483870968,38.70967741935484,16.129032258064516,-0.007256948085203622,-0.31737634408602144,EXPERIMENT_ONLY
month_cp,2025-06|20:00,30,0.7216249466695501,0.5600592592592589,-0.16156568741029123,36.666666666666664,53.333333333333336,16.666666666666668,63.333333333333336,36.666666666666664,13.333333333333334,30.0,0.06779262504953436,0.14499259259259284,EXPERIMENT_ONLY
month_cp,2025-06|21:00,30,0.719588048567757,0.5600592592592589,-0.1595287893084981,30.0,53.333333333333336,23.333333333333332,63.333333333333336,36.666666666666664,13.333333333333334,36.666666666666664,0.050223969095617646,0.14499259259259284,EXPERIMENT_ONLY
month_cp,2025-06|22:00,30,0.7528844178252124,0.5600592592592589,-0.19282515856595359,40.0,53.333333333333336,13.333333333333334,66.66666666666667,33.333333333333336,13.333333333333334,26.666666666666668,-0.13797701640809615,0.14499259259259284,EXPERIMENT_ONLY
month_cp,2025-06|23:00,30,0.7418802874950081,0.5600592592592589,-0.1818210282357492,46.666666666666664,53.333333333333336,6.666666666666667,66.66666666666667,33.333333333333336,16.666666666666668,23.333333333333332,-0.12931201456003016,0.14499259259259284,EXPERIMENT_ONLY
